definition,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right.letter_b,0.7951131463050842,0.8731153011322021,1.178095430987014e-06,0.7121050953865051,0.8370596766471863,-0.047064825892448425,0.6540886163711548,0.7502666115760803,-0.0855766162276268,0.7058457136154175,0.6977667808532715,-0.12025085091590881,0.796161413192749,0.7020698189735413,-0.15809698402881622,0.6625466346740723,0.5645598769187927,-0.07844098657369614,0.6612353920936584,0.4130921959877014,-0.12379278987646103,0.6662905812263489,0.3159100413322449,-0.1580650955438614,0.674378514289856,0.22938847541809082,-0.18428786098957062,0.7202910780906677,0.5486829876899719,-0.08712093532085419,0.719881534576416,0.3767164349555969,-0.12508518993854523,0.7295056581497192,0.2637347877025604,-0.15306079387664795,0.7395801544189453,0.1674908697605133,-0.17483268678188324,0.7759426832199097,0.5706675052642822,-0.10006573051214218,0.7767332196235657,0.4034806191921234,-0.13399773836135864,0.7812021374702454,0.3003791868686676,-0.1593017578125,0.7848991751670837,0.21122825145721436,-0.17793035507202148,0.8324638605117798,0.6178335547447205,-0.11740181595087051,0.8355661630630493,0.4944140613079071,-0.14842195808887482,0.8353431820869446,0.40969884395599365,-0.1648281216621399,0.8335882425308228,0.3325807452201843,-0.1774396300315857
Right.letter_b,0.7985602617263794,0.8740023374557495,1.1761950418076594e-06,0.7143040299415588,0.8387136459350586,-0.050636693835258484,0.6555749177932739,0.7504187822341919,-0.09091892838478088,0.7085262537002563,0.6958051323890686,-0.12664785981178284,0.8002385497093201,0.7023182511329651,-0.16543540358543396,0.6662792563438416,0.5654257535934448,-0.08452151715755463,0.6641871929168701,0.4133451581001282,-0.13195662200450897,0.6686722040176392,0.3151124119758606,-0.16725611686706543,0.6774096488952637,0.2266848087310791,-0.19444666802883148,0.7248722314834595,0.5495833158493042,-0.09222966432571411,0.7235177755355835,0.37878909707069397,-0.1329260617494583,0.7340238094329834,0.26492804288864136,-0.16249980032444,0.7452294826507568,0.16602939367294312,-0.18544676899909973,0.7804986238479614,0.572324275970459,-0.10430420190095901,0.7824692726135254,0.4060240089893341,-0.1412801891565323,0.7878637313842773,0.303891122341156,-0.1685846596956253,0.7918495535850525,0.2143288552761078,-0.1883796900510788,0.8369237780570984,0.620471179485321,-0.1209336370229721,0.8412256836891174,0.49692535400390625,-0.15513421595096588,0.8418494462966919,0.4125754237174988,-0.17395639419555664,0.8404071927070618,0.3348369002342224,-0.18815381824970245
Right.letter_b,0.7975260615348816,0.8706578016281128,1.1712371588146198e-06,0.7135593295097351,0.8349942564964294,-0.049644216895103455,0.6570677161216736,0.7458460927009583,-0.08846459537744522,0.7105250954627991,0.6896636486053467,-0.12287452816963196,0.7991711497306824,0.6952619552612305,-0.1601046770811081,0.6676563024520874,0.5606622099876404,-0.08039581030607224,0.6674415469169617,0.40949517488479614,-0.12562739849090576,0.6729532480239868,0.3117057979106903,-0.15978610515594482,0.6822808384895325,0.22401806712150574,-0.1863236427307129,0.7258909940719604,0.5441676378250122,-0.0877951830625534,0.7271580696105957,0.3749709129333496,-0.12617215514183044,0.7384042739868164,0.26230159401893616,-0.15486225485801697,0.7497957944869995,0.16481176018714905,-0.1774560511112213,0.7809209227561951,0.565679132938385,-0.09959276020526886,0.7855367064476013,0.39996886253356934,-0.13468465209007263,0.791602611541748,0.2986482083797455,-0.16127680242061615,0.7960043549537659,0.21023890376091003,-0.1808842420578003,0.8362653851509094,0.6131156086921692,-0.11598305404186249,0.8430633544921875,0.4901629090309143,-0.14881449937820435,0.8448887467384338,0.40636998414993286,-0.16717898845672607,0.8442870378494263,0.3296627402305603,-0.18116366863250732
Right.letter_b,0.7973429560661316,0.8706890344619751,1.1549030887181289e-06,0.7138075828552246,0.8352611064910889,-0.04907914996147156,0.6569207906723022,0.7452596426010132,-0.08757516741752625,0.7093234658241272,0.6898093819618225,-0.12181083858013153,0.797709047794342,0.6978410482406616,-0.15893208980560303,0.6681792736053467,0.5597444772720337,-0.07946258038282394,0.6671823859214783,0.41011208295822144,-0.1246037483215332,0.6728561520576477,0.3124086558818817,-0.15863332152366638,0.6827883720397949,0.2239534854888916,-0.18509742617607117,0.7265271544456482,0.5432546138763428,-0.08719071745872498,0.7278422117233276,0.3747177720069885,-0.12539541721343994,0.7384672164916992,0.26272761821746826,-0.1539771556854248,0.7492154240608215,0.16481804847717285,-0.1764644831418991,0.7817754149436951,0.5646989345550537,-0.09932427108287811,0.7867450714111328,0.40022608637809753,-0.13426418602466583,0.7922850251197815,0.29916679859161377,-0.160544291138649,0.7962298393249512,0.20992881059646606,-0.1799006164073944,0.8369240164756775,0.612408459186554,-0.11604072153568268,0.8431451320648193,0.4893401861190796,-0.1484425663948059,0.8451760411262512,0.4055567979812622,-0.16644509136676788,0.8451459407806396,0.3281109929084778,-0.18023574352264404
Right.letter_b,0.7934461832046509,0.866036057472229,1.1494871614559088e-06,0.7084563970565796,0.8279176950454712,-0.04895143210887909,0.6546594500541687,0.7362668514251709,-0.08687328547239304,0.7085185050964355,0.6795198917388916,-0.12032204121351242,0.7948826551437378,0.6856858134269714,-0.15654781460762024,0.6673898696899414,0.5544135570526123,-0.07810106128454208,0.6682369709014893,0.4064216613769531,-0.12217264622449875,0.6739243865013123,0.30964013934135437,-0.15559709072113037,0.6836326122283936,0.2218528389930725,-0.18182425200939178,0.7255656719207764,0.537432074546814,-0.0854264497756958,0.7283777594566345,0.36968696117401123,-0.12252414971590042,0.7395828366279602,0.2580776512622833,-0.15116716921329498,0.7507205605506897,0.15988966822624207,-0.1739942580461502,0.7805413603782654,0.5586339831352234,-0.09712351858615875,0.7870165705680847,0.3945223093032837,-0.13175363838672638,0.7935513257980347,0.2925421893596649,-0.15875089168548584,0.7984652519226074,0.2022518813610077,-0.17880067229270935,0.8356403708457947,0.6066576242446899,-0.11330016702413559,0.8435159921646118,0.4837733507156372,-0.145931676030159,0.846542477607727,0.39963752031326294,-0.1644931435585022,0.8475110530853271,0.3218246102333069,-0.17876817286014557
Right.letter_b,0.792036235332489,0.8635962009429932,1.1486689572848263e-06,0.7080767750740051,0.8243592977523804,-0.04681357741355896,0.6536567211151123,0.7324280738830566,-0.08405602723360062,0.7053017020225525,0.6779414415359497,-0.11738403141498566,0.7908484935760498,0.6873417496681213,-0.15372049808502197,0.6660663485527039,0.5508230924606323,-0.07595597207546234,0.6667098999023438,0.4035067558288574,-0.12005098164081573,0.6733100414276123,0.3067053556442261,-0.15354324877262115,0.6843216419219971,0.2185457944869995,-0.17963610589504242,0.7240849733352661,0.5350099205970764,-0.0844661146402359,0.7269432544708252,0.3670976161956787,-0.12139899283647537,0.7381407618522644,0.25482386350631714,-0.14975620806217194,0.7497392296791077,0.1567688286304474,-0.17214122414588928,0.7790892124176025,0.5571564435958862,-0.09722261875867844,0.7859724164009094,0.39226505160331726,-0.13172024488449097,0.7927248477935791,0.2901740074157715,-0.15822002291679382,0.7979919910430908,0.1996861696243286,-0.17782600224018097,0.8338677883148193,0.6064228415489197,-0.11427450180053711,0.8427674770355225,0.4846169054508209,-0.14681421220302582,0.8470540046691895,0.40136075019836426,-0.1646973192691803,0.8491091132164001,0.32432883977890015,-0.17833209037780762
Right.letter_b,0.7924039959907532,0.8623752593994141,1.1463321243354585e-06,0.708725094795227,0.8251504898071289,-0.04868550971150398,0.6531420350074768,0.7339494228363037,-0.0868004858493805,0.7062288522720337,0.6788502335548401,-0.12074320018291473,0.7938101291656494,0.6877403855323792,-0.1576218158006668,0.665718138217926,0.5512744784355164,-0.07842768728733063,0.6662771105766296,0.4028932452201843,-0.1233949139714241,0.672786295413971,0.3054947257041931,-0.1575106978416443,0.6833939552307129,0.21713772416114807,-0.18412786722183228,0.7243942022323608,0.5347495675086975,-0.08633048087358475,0.7268474102020264,0.3670094311237335,-0.12450091540813446,0.738379180431366,0.25490671396255493,-0.1534937471151352,0.7501555681228638,0.1571151614189148,-0.17628610134124756,0.7796586751937866,0.5564210414886475,-0.09861796349287033,0.7857509851455688,0.39327096939086914,-0.13389773666858673,0.7922842502593994,0.2916467785835266,-0.16097071766853333,0.7973892092704773,0.20188838243484497,-0.18094734847545624,0.8347784280776978,0.604797899723053,-0.11539141088724136,0.8426965475082397,0.4838229715824127,-0.14840953052043915,0.8459573984146118,0.40074706077575684,-0.16691836714744568,0.8472974300384521,0.32386499643325806,-0.18107956647872925
Right.letter_b,0.7865486145019531,0.8596256375312805,1.1509783917063032e-06,0.7039885520935059,0.8214447498321533,-0.048448506742715836,0.6492664217948914,0.7311936616897583,-0.08659981191158295,0.7029649019241333,0.6778691411018372,-0.12047293037176132,0.7898529767990112,0.6860001087188721,-0.15735577046871185,0.6643855571746826,0.550089955329895,-0.08007059246301651,0.6665870547294617,0.4021969437599182,-0.12499406188726425,0.674069881439209,0.30586308240890503,-0.15859535336494446,0.6853059530258179,0.2186630368232727,-0.18469519913196564,0.7229776978492737,0.5354728102684021,-0.08775350451469421,0.7273682951927185,0.3677360415458679,-0.12584614753723145,0.7408222556114197,0.2564738392829895,-0.15405015647411346,0.7543610334396362,0.15963828563690186,-0.17622242867946625,0.7779646515846252,0.5585432648658752,-0.09967157244682312,0.7850602865219116,0.39465242624282837,-0.13502943515777588,0.7929572463035583,0.29354965686798096,-0.1615351438522339,0.799174427986145,0.2043931484222412,-0.1809585839509964,0.8329641222953796,0.6076290607452393,-0.11596661806106567,0.8415602445602417,0.4858238697052002,-0.14910109341144562,0.8452252745628357,0.40295863151550293,-0.16733352839946747,0.8466696739196777,0.32649701833724976,-0.18117830157279968
Right.letter_b,0.7845709323883057,0.8601363897323608,1.1776313613154343e-06,0.7027294635772705,0.8214188814163208,-0.04986908286809921,0.6491504907608032,0.7313306331634521,-0.08942553400993347,0.703210175037384,0.6795841455459595,-0.12443149089813232,0.7916197776794434,0.691434383392334,-0.16235515475273132,0.6663094758987427,0.5495693683624268,-0.08284079283475876,0.669360339641571,0.40009981393814087,-0.12882941961288452,0.6778125166893005,0.3035314977169037,-0.16297736763954163,0.6901023387908936,0.217250257730484,-0.18916499614715576,0.7248132228851318,0.535595715045929,-0.09005363285541534,0.7309151887893677,0.3661040663719177,-0.12905462086200714,0.7452590465545654,0.2542578876018524,-0.15702229738235474,0.7599735856056213,0.15880611538887024,-0.17867277562618256,0.7794251441955566,0.5598347783088684,-0.10156294703483582,0.7882769703865051,0.3939412236213684,-0.13708817958831787,0.7964940667152405,0.29226335883140564,-0.1632380336523056,0.8033201694488525,0.20400431752204895,-0.18225273489952087,0.8337544798851013,0.6100142002105713,-0.11760524660348892,0.8446871638298035,0.48763221502304077,-0.15063326060771942,0.849003255367279,0.4041072726249695,-0.16866476833820343,0.8507505059242249,0.3280778229236603,-0.18216833472251892
Right.letter_b,0.7826845049858093,0.8596587181091309,1.1771375056923716e-06,0.701475203037262,0.8200167417526245,-0.05019354075193405,0.6490733623504639,0.7280183434486389,-0.0898376926779747,0.705412745475769,0.6771305799484253,-0.12496759742498398,0.795370876789093,0.6909331679344177,-0.1632022112607956,0.6673794984817505,0.5482662320137024,-0.08327031880617142,0.671153724193573,0.4003636837005615,-0.12927137315273285,0.6793780326843262,0.3034508526325226,-0.163511723279953,0.6914118528366089,0.2164233922958374,-0.19011245667934418,0.726547360420227,0.5331108570098877,-0.09068451076745987,0.733923077583313,0.363233357667923,-0.12983004748821259,0.7489447593688965,0.25020283460617065,-0.15899403393268585,0.7634686827659607,0.15230649709701538,-0.1818467378616333,0.7813301086425781,0.5573604702949524,-0.10232176631689072,0.7909325361251831,0.39174264669418335,-0.13861173391342163,0.7997739911079407,0.29000744223594666,-0.16634364426136017,0.8066827654838562,0.20123934745788574,-0.18657052516937256,0.8355814218521118,0.608180046081543,-0.11838382482528687,0.8473953604698181,0.4862895905971527,-0.1521824300289154,0.8522142171859741,0.40255647897720337,-0.17130804061889648,0.8542797565460205,0.3259318768978119,-0.18581965565681458
